modulation_type,symbol,magnitude,phase,real,imag,caf_1,caf_2,caf_3,caf_4,caf_5,scd_mean,scd_max
256apsk,(2.5037282746472498e-17+0.4088898572862711j),0.4088898572862711,1.5707963267948966,2.5037282746472498e-17,0.4088898572862711,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
32apsk,(0.8740716966127912+0.874071696612791j),1.2361240478362705,0.7853981633974483,0.8740716966127912,0.874071696612791,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
8apsk,(-0.9531574863344378+0.4590164531450492j),1.0579249964025073,2.6927937030769655,-0.9531574863344378,0.4590164531450492,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
64apsk,(0.28063425783709117-1.2295390200614806j),1.2611589069286713,-1.3463968515384839,0.28063425783709117,-1.2295390200614806,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
32apsk,(-0.8740716966127913-0.874071696612791j),1.2361240478362705,-2.356194490192345,-0.8740716966127913,-0.874071696612791,0.26643497002688826,0.05712195666416553,0.26808414429801974,0.255410778604461,0.08312098329869533,0.26643497002688826,0.2664349700268883
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6260246807932922,0.0007275244678330492,0.46558683972720494,0.539916789569688,0.30913410138735414,0.6260246807932921,0.6260246807932924
64apsk,(2.2063917408376744e-17+0.36033111626533465j),0.36033111626533465,1.5707963267948966,2.2063917408376744e-17,0.36033111626533465,0.3166494974991135,0.0061599503209045095,0.25314538596378533,0.29230997272855663,0.157208188865006,0.3166494974991134,0.3166494974991136
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6026363796800502,0.053157999158866924,0.4788406377031405,0.47980324293281007,0.1885990807165601,0.6026363796800503,0.6026363796800505
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2627052700869422,0.06399100478208083,0.2606311500024113,0.24513842347202136,0.08443065242479172,0.2627052700869421,0.2627052700869423
32apsk,(-0.874071696612791+0.8740716966127912j),1.2361240478362705,2.356194490192345,-0.874071696612791,0.8740716966127912,0.3250597818096585,0.0027326517500635633,0.2568048326631307,0.28833564074652296,0.12859890567892382,0.3250597818096584,0.32505978180965855
128apsk,(1.186047888840515-0.29233454909499856j),1.2215437295560152,-0.24166097335306103,1.186047888840515,-0.29233454909499856,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
16apsk,(-0.9762210399274298+0.5636214801906778j),1.1272429603813559,2.6179938779914944,-0.9762210399274298,0.5636214801906778,0.2881344709632068,0.015469690265645368,0.18827124040649396,0.23244781927254343,0.14238888920528686,0.2881344709632069,0.28813447096320693
64apsk,(1.1362649126205777-0.5471963421596235j),1.2611589069286713,-0.44879895051282687,1.1362649126205777,-0.5471963421596235,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
64apsk,(5.295340178010418e-17+0.8647946790368032j),0.8647946790368032,1.5707963267948966,5.295340178010418e-17,0.8647946790368032,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
32apsk,(0.6706839884103993-0.38721958124991634j),0.774439162499832,-0.5235987755982994,0.6706839884103993,-0.38721958124991634,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
128apsk,(0.2923345490949989+1.186047888840515j),1.2215437295560152,1.3291353534418353,0.2923345490949989,1.186047888840515,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
256apsk,(0.9141820179861814+0.19431538648370497j),0.9346053880829055,0.20943951023931948,0.9141820179861814,0.19431538648370497,0.3193366890741914,0.01604905912561901,0.24139321305432268,0.2495211387988699,0.10624096052515614,0.3193366890741913,0.3193366890741915
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6229948116273603,0.010157523120623029,0.42905322979329125,0.48549294653303643,0.2558997913159755,0.6229948116273603,0.6229948116273605
256apsk,(0.28880894795201056-0.8888625445008081j),0.9346053880829055,-1.2566370614359175,0.28880894795201056,-0.8888625445008081,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
32apsk,(-1.1420297074409331-0.4730441934550123j),1.2361240478362703,-2.748893571891069,-1.1420297074409331,-0.4730441934550123,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
128apsk,(-1.0816232559342682+0.5676796767894473j),1.221543729556015,2.6582707068836706,-1.0816232559342682,0.5676796767894473,0.3074305129321962,0.014904616426979338,0.2157027397953655,0.27461454096641247,0.1800794969838115,0.3074305129321963,0.3074305129321963
qpsk,(1-1j),1.4142135623730951,-0.7853981633974483,1.0,-1.0,0.6229948116273603,0.010157523120623029,0.42905322979329125,0.48549294653303643,0.2558997913159755,0.6229948116273603,0.6229948116273605
32apsk,(1.2361240478362705+0j),1.2361240478362705,0.0,1.2361240478362705,0.0,0.346004570208564,0.016470024115385118,0.2674996512802489,0.2943844949898943,0.14876049807723052,0.346004570208564,0.3460045702085641
128apsk,(0.29233454909499806-1.1860478888405153j),1.2215437295560152,-1.329135353441836,0.29233454909499806,-1.1860478888405153,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
32apsk,(0.47304419345501253+1.142029707440933j),1.2361240478362705,1.1780972450961724,0.47304419345501253,1.142029707440933,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
32apsk,(0.6706839884103993-0.38721958124991634j),0.774439162499832,-0.5235987755982994,0.6706839884103993,-0.38721958124991634,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
256apsk,(0.8093920085936104-0.46730269404145236j),0.9346053880829055,-0.5235987755982984,0.8093920085936104,-0.46730269404145236,0.3029873437640455,0.032987722132347894,0.27458868564231553,0.28412515148887113,0.11639851398663373,0.3029873437640455,0.3029873437640456
128apsk,(0.2410941571492136-0.4175873295904331j),0.4821883142984271,-1.0471975511965976,0.2410941571492136,-0.4175873295904331,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
64apsk,(0.5083135585988356+0.6996335919858018j),0.8647946790368032,0.9424777960769379,0.5083135585988356,0.6996335919858018,0.31330460008509947,0.007743450454671292,0.20120603922174624,0.2263262254901797,0.12377136902445711,0.31330460008509947,0.3133046000850996
64apsk,(-0.6996335919858018+0.5083135585988358j),0.8647946790368032,2.5132741228718345,-0.6996335919858018,0.5083135585988358,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2689962188270193,0.05998290756374857,0.26831417569605603,0.25903113428796004,0.09824975092738909,0.26899621882701924,0.2689962188270194
256apsk,(-1.341283004275312e-16-0.7301604594397698j),0.7301604594397698,-1.5707963267948968,-1.341283004275312e-16,-0.7301604594397698,0.3464729585838243,0.005479626662637778,0.23593099479098256,0.2793519871217286,0.16672872575701922,0.3464729585838242,0.34647295858382443
128apsk,(1.2215437295560152+0j),1.2215437295560152,0.0,1.2215437295560152,0.0,0.30300910738852754,0.01674199625344783,0.23081805807697098,0.2371146493942177,0.09484427926785813,0.30300910738852765,0.30300910738852765
32apsk,(-0.47304419345501236+1.142029707440933j),1.2361240478362705,1.9634954084936207,-0.47304419345501236,1.142029707440933,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
128apsk,(-0.24109415714921373-0.41758732959043293j),0.482188314298427,-2.094395102393196,-0.24109415714921373,-0.41758732959043293,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
32apsk,(0.7744391624998321+0j),0.7744391624998321,0.0,0.7744391624998321,0.0,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
256apsk,(0.1943153864837051-0.9141820179861813j),0.9346053880829054,-1.361356816555577,0.1943153864837051,-0.9141820179861813,0.3193366890741914,0.01604905912561901,0.24139321305432268,0.2495211387988699,0.10624096052515614,0.3193366890741913,0.3193366890741915
128apsk,(-0.24109415714921373-0.41758732959043293j),0.482188314298427,-2.094395102393196,-0.24109415714921373,-0.41758732959043293,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
32apsk,(-0.47304419345501236+1.142029707440933j),1.2361240478362705,1.9634954084936207,-0.47304419345501236,1.142029707440933,0.3333518416529628,0.0032550576736345965,0.2548329347422054,0.2957608120151945,0.17214481511356475,0.33335184165296283,0.3333518416529629
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6280833136959734,0.015296766199428583,0.40274457443429373,0.45756467747778734,0.25957934610736194,0.6280833136959734,0.6280833136959736
32apsk,(4.742072207448882e-17+0.7744391624998321j),0.7744391624998321,1.5707963267948966,4.742072207448882e-17,0.7744391624998321,0.3333518416529628,0.0032550576736345965,0.2548329347422054,0.2957608120151945,0.17214481511356475,0.33335184165296283,0.3333518416529629
64apsk,(-1.0590680356020836e-16-0.5765297860245354j),0.5765297860245354,-1.5707963267948968,-1.0590680356020836e-16,-0.5765297860245354,0.3166494974991135,0.0061599503209045095,0.25314538596378533,0.29230997272855663,0.157208188865006,0.3166494974991134,0.3166494974991136
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,1.0579249964025073,0.0,0.3198471677604453,0.002853888294256791,0.22648042418005912,0.2717553795509121,0.15710454933756635,0.3198471677604453,0.31984716776044536
128apsk,(-0.24109415714921373-0.41758732959043293j),0.482188314298427,-2.094395102393196,-0.24109415714921373,-0.41758732959043293,0.26550608212727317,0.012124667825402155,0.17253629975767903,0.17981904659738546,0.06470870932591148,0.2655060821272732,0.2655060821272733
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2689962188270193,0.05998290756374857,0.26831417569605603,0.25903113428796004,0.09824975092738909,0.26899621882701924,0.2689962188270194
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,-0.23541045825521667,-1.0314006079876599,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6280833136959734,0.015296766199428583,0.40274457443429373,0.45756467747778734,0.25957934610736194,0.6280833136959734,0.6280833136959736
16apsk,(-0.43355498476205995+5.309517243432362e-17j),0.43355498476205995,3.141592653589793,-0.43355498476205995,5.309517243432362e-17,0.2827194279599539,0.014010141318711656,0.2077262332513997,0.2744488344886556,0.1991894699322197,0.28271942795995386,0.28271942795995403
32apsk,(4.742072207448882e-17+0.7744391624998321j),0.7744391624998321,1.5707963267948966,4.742072207448882e-17,0.7744391624998321,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
64apsk,(-0.699633591985802-0.5083135585988356j),0.8647946790368033,-2.5132741228718345,-0.699633591985802,-0.5083135585988356,0.3166494974991135,0.0061599503209045095,0.25314538596378533,0.29230997272855663,0.157208188865006,0.3166494974991134,0.3166494974991136
256apsk,(0.32617493789800267-0.44894128743361894j),0.554921949174225,-0.9424777960769383,0.32617493789800267,-0.44894128743361894,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
32apsk,(-0.38721958124991634-0.6706839884103993j),0.774439162499832,-2.094395102393196,-0.38721958124991634,-0.6706839884103993,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
128apsk,(-1.2215437295560152-3.9287842781389996e-16j),1.2215437295560152,-3.141592653589793,-1.2215437295560152,-3.9287842781389996e-16,0.2640481179908262,0.03887465319150374,0.24905010463100696,0.2516268305886334,0.09006930999809458,0.2640481179908262,0.2640481179908263
256apsk,(0.4088898572862711+0j),0.4088898572862711,0.0,0.4088898572862711,0.0,0.336950702125009,0.013041676541566169,0.2502350618793492,0.29343012826139614,0.16433966294277813,0.33695070212500894,0.33695070212500905
64apsk,(0.36033111626533465+0j),0.36033111626533465,0.0,0.36033111626533465,0.0,0.2700759774422117,0.02763655606455298,0.19822197267590458,0.22470656995066562,0.131039965269111,0.27007597744221173,0.2700759774422118
64apsk,(0.2882648930122678+0.49928944073565434j),0.5765297860245355,1.0471975511965976,0.2882648930122678,0.49928944073565434,0.3266273870959923,0.03352407070462116,0.17400617203643182,0.20819971258630987,0.12449020481887019,0.32662738709599237,0.3266273870959925
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2689962188270193,0.05998290756374857,0.26831417569605603,0.25903113428796004,0.09824975092738909,0.26899621882701924,0.2689962188270194
256apsk,(-1.0626837050386717-0.48531138680261615j),1.1682567351036317,-2.713193655373004,-1.0626837050386717,-0.48531138680261615,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2689962188270193,0.05998290756374857,0.26831417569605603,0.25903113428796004,0.09824975092738909,0.26899621882701924,0.2689962188270194
128apsk,(0.5676796767894461-1.081623255934269j),1.2215437295560152,-1.0874743800887752,0.5676796767894461,-1.081623255934269,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
128apsk,(-0.5721445264427727+0.41568733062616225j),0.7072095276376931,2.5132741228718345,-0.5721445264427727,0.41568733062616225,0.26550608212727317,0.012124667825402155,0.17253629975767903,0.17981904659738546,0.06470870932591148,0.2655060821272732,0.2655060821272733
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6336903998928795,0.013754137227005385,0.42970377772253127,0.4843757044933564,0.25419737185970753,0.6336903998928796,0.6336903998928797
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2627052700869422,0.06399100478208083,0.2606311500024113,0.24513842347202136,0.08443065242479172,0.2627052700869421,0.2627052700869423
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,-0.23541045825521667,-1.0314006079876599,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6229948116273603,0.010157523120623029,0.42905322979329125,0.48549294653303643,0.2558997913159755,0.6229948116273603,0.6229948116273605
256apsk,(-0.9141820179861814+0.19431538648370497j),0.9346053880829055,2.9321531433504737,-0.9141820179861814,0.19431538648370497,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6229948116273603,0.010157523120623029,0.42905322979329125,0.48549294653303643,0.2558997913159755,0.6229948116273603,0.6229948116273605
64apsk,(7.72237109293186e-17+1.2611589069286713j),1.2611589069286713,1.5707963267948966,7.72237109293186e-17,1.2611589069286713,0.31330460008509947,0.007743450454671292,0.20120603922174624,0.2263262254901797,0.12377136902445711,0.31330460008509947,0.3133046000850996
128apsk,(0.8592658678545795-0.43781782755382526j),0.9643766285968542,-0.47123889803846913,0.8592658678545795,-0.43781782755382526,0.2640481179908262,0.03887465319150374,0.24905010463100696,0.2516268305886334,0.09006930999809458,0.2640481179908262,0.2640481179908263
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,1.0579249964025073,0.0,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
64apsk,(0.5083135585988356+0.6996335919858018j),0.8647946790368032,0.9424777960769379,0.5083135585988356,0.6996335919858018,0.31330460008509947,0.007743450454671292,0.20120603922174624,0.2263262254901797,0.12377136902445711,0.31330460008509947,0.3133046000850996
64apsk,(-0.5083135585988356+0.6996335919858018j),0.8647946790368032,2.199114857512855,-0.5083135585988356,0.6996335919858018,0.3166494974991135,0.0061599503209045095,0.25314538596378533,0.29230997272855663,0.157208188865006,0.3166494974991134,0.3166494974991136
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.2689962188270193,0.05998290756374857,0.26831417569605603,0.25903113428796004,0.09824975092738909,0.26899621882701924,0.2689962188270194
bpsk,(1+0j),1.0,0.0,1.0,0.0,0.24364855089093734,0.07822542358864384,0.24478573671299106,0.19078285884589674,0.024748666062147623,0.24364855089093723,0.24364855089093737
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,1.0579249964025073,0.0,0.28538588324051284,0.02772638478663923,0.22380142526991398,0.2315519843124165,0.0881385164737979,0.2853858832405129,0.28538588324051295
128apsk,(0.29800876721444464-0.9171766767897893j),0.9643766285968541,-1.2566370614359175,0.29800876721444464,-0.9171766767897893,0.2733394384902638,0.05819339331561395,0.2285578475789206,0.23070740627651712,0.1195738677785955,0.2733394384902638,0.27333943849026393
128apsk,(-0.4378178275538252-0.8592658678545795j),0.964376628596854,-2.0420352248333655,-0.4378178275538252,-0.8592658678545795,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
64apsk,(0.28063425783709117-1.2295390200614806j),1.2611589069286713,-1.3463968515384839,0.28063425783709117,-1.2295390200614806,0.31330460008509947,0.007743450454671292,0.20120603922174624,0.2263262254901797,0.12377136902445711,0.31330460008509947,0.3133046000850996
64apsk,(-0.7863197169933341+0.9860137378318031j),1.261158906928671,2.243994752564138,-0.7863197169933341,0.9860137378318031,0.3449227302092689,0.020677601788399187,0.24764212541741992,0.31557712205933497,0.19451003032370776,0.34492273020926895,0.34492273020926906
32apsk,(-2.2707230377976376e-16-1.2361240478362705j),1.2361240478362705,-1.5707963267948968,-2.2707230377976376e-16,-1.2361240478362705,0.3250597818096585,0.0027326517500635633,0.2568048326631307,0.28833564074652296,0.12859890567892382,0.3250597818096584,0.32505978180965855
qpsk,(-1+1j),1.4142135623730951,2.356194490192345,-1.0,1.0,0.6983144505510692,0.12717226282817456,0.3449266902281711,0.5109390315992723,0.40593780331851936,0.6983144505510692,0.6983144505510694
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.6596054463884007,0.8271190682773574,0.3198471677604453,0.002853888294256791,0.22648042418005912,0.2717553795509121,0.15710454933756635,0.3198471677604453,0.31984716776044536
256apsk,(3.3979169441641245e-17+0.554921949174225j),0.554921949174225,1.5707963267948966,3.3979169441641245e-17,0.554921949174225,0.3193366890741914,0.01604905912561901,0.24139321305432268,0.2495211387988699,0.10624096052515614,0.3193366890741913,0.3193366890741915
256apsk,(1.0383879992899725+0.5353262202111578j),1.1682567351036317,0.47599888690754444,1.0383879992899725,0.5353262202111578,0.3464729585838243,0.005479626662637778,0.23593099479098256,0.2793519871217286,0.16672872575701922,0.3464729585838242,0.34647295858382443
8apsk,(-0.23541045825521667-1.0314006079876599j),1.0579249964025075,-1.7951958020513106,-0.23541045825521667,-1.0314006079876599,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
256apsk,(0.2754269642697514-1.1353254099456007j),1.1682567351036317,-1.3327968833411241,0.2754269642697514,-1.1353254099456007,0.3094478409010683,7.369154991624502e-05,0.2301853511588072,0.2785013505090073,0.13019884823037184,0.30944784090106836,0.3094478409010684
128apsk,(-0.9525035520075603-0.15086174199185015j),0.964376628596854,-2.984513020910304,-0.9525035520075603,-0.15086174199185015,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
256apsk,(-0.1110498628024147-1.162966778152567j),1.1682567351036317,-1.6659961041764062,-0.1110498628024147,-1.162966778152567,0.3523341719085527,0.010953300778588717,0.24464064332328506,0.3116358064918641,0.21616851530431053,0.35233417190855265,0.3523341719085528
16apsk,(0.563621480190678+0.9762210399274296j),1.1272429603813559,1.0471975511965976,0.563621480190678,0.9762210399274296,0.3619717264618299,0.04657037774220915,0.20251807903053115,0.27952920931490466,0.20131122114360986,0.36197172646182985,0.36197172646183
16apsk,(0.563621480190678+0.9762210399274296j),1.1272429603813559,1.0471975511965976,0.563621480190678,0.9762210399274296,0.2881344709632068,0.015469690265645368,0.18827124040649396,0.23244781927254343,0.14238888920528686,0.2881344709632069,0.28813447096320693
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.6596054463884007,0.8271190682773574,0.32773489697688823,0.013884993555191212,0.2142160176079407,0.25237926796108706,0.14222945811144788,0.3277348969768883,0.3277348969768884
128apsk,(0.8100333251005598-0.9143386109336901j),1.2215437295560152,-0.8458134067357136,0.8100333251005598,-0.9143386109336901,0.30130914466991376,0.02615045675804235,0.24546803944396928,0.24265341371698929,0.09641097730971744,0.30130914466991376,0.30130914466991393
16apsk,(0.9762210399274298+0.5636214801906778j),1.1272429603813559,0.5235987755982987,0.9762210399274298,0.5636214801906778,0.2827194279599539,0.014010141318711656,0.2077262332513997,0.2744488344886556,0.1991894699322197,0.28271942795995386,0.28271942795995403
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,1.0579249964025073,0.0,0.3132059608146863,0.03675648384185729,0.2674179023561265,0.25569014201717133,0.0731081951603901,0.3132059608146864,0.31320596081468643
128apsk,(1.0816232559342687+0.5676796767894466j),1.2215437295560152,0.483321946706122,1.0816232559342687,0.5676796767894466,0.3074305129321962,0.014904616426979338,0.2157027397953655,0.27461454096641247,0.1800794969838115,0.3074305129321963,0.3074305129321963
128apsk,(0.15086174199185032+0.9525035520075603j),0.964376628596854,1.413716694115407,0.15086174199185032,0.9525035520075603,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
32apsk,(-0.6706839884103998-0.38721958124991585j),0.7744391624998321,-2.617993877991495,-0.6706839884103998,-0.38721958124991585,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,1.0579249964025073,0.0,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
32apsk,(-0.8740716966127913-0.874071696612791j),1.2361240478362705,-2.356194490192345,-0.8740716966127913,-0.874071696612791,0.3333518416529628,0.0032550576736345965,0.2548329347422054,0.2957608120151945,0.17214481511356475,0.33335184165296283,0.3333518416529629
8apsk,(-0.9531574863344378-0.459016453145049j),1.0579249964025073,-2.6927937030769655,-0.9531574863344378,-0.459016453145049,0.28538588324051284,0.02772638478663923,0.22380142526991398,0.2315519843124165,0.0881385164737979,0.2853858832405129,0.28538588324051295
64apsk,(-0.8224686147553274+0.26723625246740035j),0.8647946790368031,2.827433388230814,-0.8224686147553274,0.26723625246740035,0.3166494974991135,0.0061599503209045095,0.25314538596378533,0.29230997272855663,0.157208188865006,0.3166494974991134,0.3166494974991136
64apsk,(1.2295390200614804+0.2806342578370925j),1.2611589069286713,0.22439947525641377,1.2295390200614804,0.2806342578370925,0.3449227302092689,0.020677601788399187,0.24764212541741992,0.31557712205933497,0.19451003032370776,0.34492273020926895,0.34492273020926906
32apsk,(1.1420297074409327-0.4730441934550132j),1.2361240478362705,-0.39269908169872486,1.1420297074409327,-0.4730441934550132,0.346004570208564,0.016470024115385118,0.2674996512802489,0.2943844949898943,0.14876049807723052,0.346004570208564,0.3460045702085641
bpsk,(-1+0j),1.0,3.141592653589793,-1.0,0.0,0.2689962188270193,0.05998290756374857,0.26831417569605603,0.25903113428796004,0.09824975092738909,0.26899621882701924,0.2689962188270194
128apsk,(0.9143386109336901+0.8100333251005598j),1.2215437295560152,0.7249829200591831,0.9143386109336901,0.8100333251005598,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
32apsk,(-5.471621777825632e-17-0.29786121634608925j),0.29786121634608925,-1.5707963267948968,-5.471621777825632e-17,-0.29786121634608925,0.327804425848151,0.004678389661549872,0.2489169859393382,0.2830212683892457,0.1455050433494298,0.32780442584815106,0.32780442584815117
128apsk,(-1.0816232559342682+0.5676796767894473j),1.221543729556015,2.6582707068836706,-1.0816232559342682,0.5676796767894473,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
8apsk,(1.0579249964025073+0j),1.0579249964025073,0.0,1.0579249964025073,0.0,0.30017047823310194,0.003398910229811542,0.20608230053482,0.21559433560569227,0.09814413367504803,0.300170478233102,0.30017047823310206
256apsk,(0.09769286497797454-0.9294855219776118j),0.9346053880829055,-1.4660765716752373,0.09769286497797454,-0.9294855219776118,0.3193366890741914,0.01604905912561901,0.24139321305432268,0.2495211387988699,0.10624096052515614,0.3193366890741913,0.3193366890741915
128apsk,(-0.32145887619895136+3.936735837945511e-17j),0.32145887619895136,3.141592653589793,-0.32145887619895136,3.936735837945511e-17,0.2947024399809996,0.00610615682739531,0.21099864425220557,0.22082317566163853,0.10279588926479566,0.29470243998099965,0.29470243998099976
64apsk,(0.5471963421596241-1.1362649126205775j),1.2611589069286713,-1.1219973762820692,0.5471963421596241,-1.1362649126205775,0.29918774747830995,0.0422756343772854,0.1610698737377977,0.22373452586215956,0.1684837187306189,0.2991877474783099,0.29918774747831
32apsk,(0.29786121634608925+0j),0.29786121634608925,0.0,0.29786121634608925,0.0,0.2937422947397873,0.007769782043997515,0.22039421633862336,0.24609030945392987,0.1219916392552499,0.29374229473978725,0.2937422947397874
64apsk,(0.786319716993334-0.9860137378318031j),1.261158906928671,-0.8975979010256554,0.786319716993334,-0.9860137378318031,0.29911233262181175,0.044857259907001644,0.1145444595134881,0.12819448847862422,0.07673897971510986,0.29911233262181175,0.2991123326218118
8apsk,(0.6596054463884007+0.8271190682773574j),1.0579249964025073,0.8975979010256552,0.6596054463884007,0.8271190682773574,0.32773489697688823,0.013884993555191212,0.2142160176079407,0.25237926796108706,0.14222945811144788,0.3277348969768883,0.3277348969768884
qpsk,(-1-1j),1.4142135623730951,-2.356194490192345,-1.0,-1.0,0.6336903998928795,0.013754137227005385,0.42970377772253127,0.4843757044933564,0.25419737185970753,0.6336903998928796,0.6336903998928797
16apsk,(0.43355498476205995+0j),0.43355498476205995,0.0,0.43355498476205995,0.0,0.2827194279599539,0.014010141318711656,0.2077262332513997,0.2744488344886556,0.1991894699322197,0.28271942795995386,0.28271942795995403
qpsk,(1+1j),1.4142135623730951,0.7853981633974483,1.0,1.0,0.6026363796800502,0.053157999158866924,0.4788406377031405,0.47980324293281007,0.1885990807165601,0.6026363796800503,0.6026363796800505
